,Store Number,Store Type,Address,City,State,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
1494,1630,Walmart Supercenter, 1906 Fort Jones Rd, Yreka,CA,96097,9726.0,42.2,35443.0,22635.0,2443.0,25.11823976968949
1495,1632,Walmart Supercenter, 4611 State Highway 29 S, Alexandria,MN,56308,24884.0,43.4,57755.0,34475.0,2018.0,8.109628677061565
1496,1631,Walmart Supercenter, 1900 Cunningham Dr, Hampton,VA,23666,51871.0,35.9,52902.0,27794.0,7219.0,13.917217713173065
1497,1575,Walmart, 465 Cal Oak Rd, Oroville,CA,95965,20637.0,36.9,36250.0,18994.0,4857.0,23.535397586858554
1498,1633,Walmart Supercenter, 21 County Road 120, Sartell,MN,56377,18406.0,34.9,77245.0,37618.0,758.0,4.118222318809084
1499,1634,Walmart Supercenter, 15091 18Th St Ne, Little Falls,MN,56345,14485.0,43.7,49349.0,29096.0,1893.0,13.068691750086296
1500,1638,Walmart Supercenter, 3176 S Eufaula Ave, Eufaula,AL,36027,15607.0,37.7,34888.0,19193.0,4217.0,27.019926955853144
1501,1635,Walmart Supercenter, 2000 S West Ave, Waukesha,WI,53189,26093.0,39.7,87062.0,38219.0,1377.0,5.277277430728548
1502,1639,Walmart Supercenter, 2395 Main St, Rochester,IN,46975,14491.0,43.1,47698.0,23622.0,1961.0,13.53253743702988
1503,1640,Walmart Supercenter, 1665 N Atherton St, State College,PA,16803,25366.0,28.2,59731.0,33644.0,6233.0,24.572262083103368
1504,1637,Walmart Supercenter, 6304 N 99Th St, Omaha,NE,68134,29447.0,35.5,48990.0,26293.0,4465.0,15.162834923761334
1505,1642,Walmart Supercenter, 1680 Packard Hwy, Charlotte,MI,48813,21085.0,42.2,56525.0,27609.0,2696.0,12.786341000711406
1506,1523,Walmart Supercenter, 11400 West Broad Street Road, Glen Allen,VA,23060,37381.0,37.8,83802.0,39302.0,1737.0,4.646745672935449
1507,1602,Walmart Supercenter, 3401 Freedom Dr, Springfield,IL,62704,40306.0,39.1,53550.0,35766.0,6308.0,15.650275393241701
1508,1641,Walmart Supercenter, 1529 Washington St, Williamston,NC,27892,14109.0,44.9,36262.0,23575.0,2452.0,17.3789779573322
1509,1644,Walmart Supercenter, 120 Ajk Blvd, Lewisburg,PA,17837,19764.0,37.7,51723.0,27414.0,1376.0,6.962153410240842
1510,1645,Walmart Supercenter, 250 S 12Th Ave, Hanford,CA,93230,66235.0,33.2,54697.0,24361.0,12286.0,18.54910545783951
1511,1649,Walmart Supercenter, 921 25Th St Sw, Jamestown,ND,58401,17078.0,40.0,55379.0,31656.0,1771.0,10.370066752547137
1512,1650,Walmart Supercenter, 825 E Green Bay Ave, Saukville,WI,53080,5831.0,36.3,59545.0,30544.0,484.0,8.300463042359802
1513,1652,Walmart Supercenter, 5225 Alexander Rd, Dublin,VA,24084,10708.0,46.2,51663.0,26740.0,1210.0,11.299962644751588
1514,1653,Walmart Supercenter, 110 Berlin Rd, Weston,WV,26452,8796.0,42.9,37352.0,20856.0,1866.0,21.21418826739427
1515,1656,Walmart Supercenter, 16086 Conneaut Lake Rd, Meadville,PA,16335,27747.0,40.7,43835.0,24769.0,4515.0,16.27202940858471
1516,1655,Walmart Supercenter, 1835 S Us Highway 231, Crawfordsville,IN,47933,27964.0,41.3,52383.0,25997.0,2793.0,9.987841510513517
1517,1647,Walmart Supercenter, 1700 S 13Th St, Decatur,IN,46733,18984.0,38.6,49708.0,24068.0,2481.0,13.06890012642225
1518,1658,Walmart Supercenter, 2205 Harrison Rd Se, Thomson,GA,30824,16733.0,37.0,40000.0,20689.0,4358.0,26.04434351281898
1519,1659,Walmart Supercenter, 60 W Bromley Ln, Brighton,CO,80601,38793.0,33.2,67817.0,29549.0,3981.0,10.262160699095197
1520,1657,Walmart Supercenter, 150 Western Ave Nw, Faribault,MN,55021,29765.0,39.4,58554.0,27167.0,3713.0,12.474382664202922
1521,1660,Walmart Supercenter, 40130 10Th St W, Palmdale,CA,93551,51896.0,37.6,87628.0,33704.0,3842.0,7.40326807461076
1522,1661,Walmart Supercenter, 4101 W Vernon Ave, Kinston,NC,28504,21867.0,43.4,47275.0,25473.0,3476.0,15.89609914483011
1523,1662,Walmart Supercenter, 1116 Crossroads Dr, Statesville,NC,28625,39362.0,40.3,48628.0,24447.0,5218.0,13.256440221533458
1524,1648,Walmart Supercenter, 3770 Us Highway 395 S, Carson City,NV,89705,5253.0,47.8,61393.0,34186.0,550.0,10.470207500475919
1525,1636,Walmart Supercenter, 3900 S Broadway, Minot,ND,58701,33377.0,35.2,64973.0,35394.0,2495.0,7.475207478203553
1526,1665,Walmart Supercenter, 4801 W Clara Ln, Muncie,IN,47304,31723.0,35.8,51964.0,29234.0,4577.0,14.428017526715632
1527,1663,Walmart Supercenter, 135 Town Center Loop, Waynesville,NC,28786,20704.0,49.9,42500.0,27844.0,3270.0,15.79404945904173
1528,1666,Walmart Supercenter, 3850 E Independence Blvd, Charlotte,NC,28205,46771.0,33.5,45202.0,30248.0,11488.0,24.562228731478907
1529,1664,Walmart Supercenter, 2500 Forest Hills Rd W, Wilson,NC,27893,38981.0,37.9,34626.0,18665.0,10799.0,27.703240040019498
1530,1667,Walmart Supercenter, 1601 No. Cass St, Wabash,IN,46992,16251.0,44.7,48068.0,26304.0,2086.0,12.836133161036244
1531,1668,Walmart Supercenter, 6590 Grand Ave, Gurnee,IL,60031,37525.0,38.6,87828.0,40441.0,2114.0,5.633577614923384
1532,1669,Walmart Supercenter, 3915 Gateway Dr, Eau Claire,WI,54701,40306.0,34.2,52861.0,29135.0,5122.0,12.707785441373494
1533,1671,Walmart Supercenter, 8525 S 71St Plz, Papillion,NE,68133,11080.0,35.9,108806.0,38440.0,147.0,1.3267148014440433
1534,1609,Walmart Supercenter, 100 Se 29Th St, Grand Rapids,MN,55744,20037.0,44.9,52351.0,27645.0,2606.0,13.005939012826271
1535,1674,Walmart Supercenter, 17850 Garland Groh Blvd, Hagerstown,MD,21740,61772.0,37.6,47099.0,23510.0,11176.0,18.092339571326814
1536,1673,Walmart Supercenter, 4238 Recreation Dr, Canandaigua,NY,14424,27609.0,46.3,58233.0,35355.0,2993.0,10.840667898149155
1537,1670,Walmart, 1135 Berkshire Blvd, Wyomissing,PA,19610,15760.0,44.9,74868.0,46238.0,955.0,6.059644670050761
1538,1675,Walmart Supercenter, 2136 Campbellsville Rd, Lebanon,KY,40033,12779.0,40.4,37911.0,22558.0,2385.0,18.663432193442368
1539,1678,Walmart Supercenter, 2863 Heritage Dr, Delafield,WI,53018,7983.0,46.7,97482.0,50968.0,278.0,3.4824001002129523
1540,1676,Walmart Supercenter, 730 Us Highway 66 E, Tell City,IN,47586,10760.0,42.8,49231.0,25130.0,1565.0,14.54460966542751
1541,1677,Walmart Supercenter, 4765 Commercial Dr, New Hartford,NY,13413,16297.0,47.1,68731.0,38644.0,853.0,5.234092164202
1542,1679,Walmart Supercenter, 3107 Market Pl, Onalaska,WI,54650,23656.0,42.2,60664.0,36278.0,1480.0,6.256340886033142
1543,1680,Walmart Supercenter, 15885 Sw 88Th St, Kendall,FL,33196,49857.0,36.5,73382.0,25631.0,4548.0,9.122089175040616
1544,1682,Walmart Supercenter, 2448 Chesapeake Square Ring Rd, Chesapeake,VA,23321,35511.0,36.0,69915.0,31370.0,3957.0,11.14302610458731
1545,1681,Walmart Supercenter, 930 Mount Prospect Plz, Mount Prospect,IL,60056,55221.0,39.5,71064.0,35659.0,3085.0,5.586642762717083
1546,1684,Walmart, 72 Bedford Sq, Everett,PA,15537,8039.0,48.0,46825.0,24693.0,1115.0,13.869884313969399
1547,1683,Walmart Supercenter, 705 S Fremont Street, Shenandoah,IA,51601,5766.0,45.8,42798.0,25180.0,964.0,16.718695802983003
1548,1686,Walmart Supercenter, 5469 S Redwood Rd, Taylorsville,UT,84123,39122.0,33.5,52962.0,25115.0,4836.0,12.361331220285262
1549,1654,Walmart Supercenter, 7295 Glory Rd, Baxter,MN,56425,8064.0,39.5,65313.0,31923.0,591.0,7.3288690476190474
1550,1687,Walmart Supercenter, 1200 N Main St, Suffolk,VA,23434,49450.0,37.2,57614.0,26303.0,7180.0,14.519716885743176
1551,1685,Walmart Supercenter, 1730 N Garfield Ave, Pierre,SD,57501,16766.0,38.4,59921.0,32420.0,1706.0,10.17535488488608
1552,1689,Walmart Supercenter, 5650 S Chambers Rd, Aurora,CO,80015,66695.0,36.7,93231.0,36309.0,2630.0,3.9433240872629134
1553,1693,Walmart, 2050 W Redlands Blvd, Redlands,CA,92373,34063.0,36.7,65403.0,38383.0,4673.0,13.71869770718962
1554,1694,Walmart Supercenter, 2875 Sugar Hill Rd, Marion,NC,28752,30453.0,42.2,38906.0,19926.0,5520.0,18.12629297606147
1555,1691,Walmart, 7701 Frontage Rd, Overland Park,KS,66204,19520.0,33.9,53272.0,29970.0,2169.0,11.111680327868852
1556,1692,Walmart Supercenter, 1120 S Mount Vernon Ave, Colton,CA,92324,58650.0,30.8,48578.0,19433.0,10053.0,17.14066496163683
1557,1696,Walmart Supercenter, 3300 State Highway 210 W, Fergus Falls,MN,56537,18904.0,43.8,52000.0,30321.0,1689.0,8.934617012272534
1558,1697,Walmart, 8465 Elk Grove Blvd, Elk Grove,CA,95758,63977.0,36.0,74473.0,31027.0,6803.0,10.633508917267143
1559,1698,Walmart Supercenter, 3 Commerce Dr, Hooksett,NH,03106,13987.0,40.9,85952.0,36819.0,562.0,4.018016729820547
1560,1701,Walmart, 955 Elbert St, Elberton,GA,30635,14720.0,42.5,35669.0,21695.0,3331.0,22.629076086956523
1561,1700,Walmart Supercenter, 13425 Community Road, Poway,CA,92064,49981.0,40.1,102292.0,42475.0,3331.0,6.664532522358496
1562,1704,Walmart Supercenter, 1501 Helen Power Dr, Vacaville,CA,95687,67504.0,37.8,77222.0,31011.0,4619.0,6.842557478075373
1563,1702,Walmart Supercenter, 1000 North Wickham R, Melbourne,FL,32935,41704.0,44.9,44247.0,25927.0,6485.0,15.550067139842701
1564,1690,Walmart Supercenter, 4224 N Prospect St, Decatur,IL,62526,32926.0,40.1,39932.0,23824.0,6846.0,20.792079207920793
1565,1705,Walmart Supercenter, 1860 N Road, Waterloo,NY,13165,10620.0,43.5,51379.0,26465.0,1431.0,13.474576271186441
1566,1708,Walmart Supercenter, 4848 S 900 W, Riverdale,UT,84405,31953.0,33.3,62006.0,26496.0,2774.0,8.681500954526962
1567,1709,Walmart Supercenter, 2016 N Wayne St, Angola,IN,46703,17802.0,41.4,49493.0,26182.0,1874.0,10.526907089091113
1568,1707,Walmart Supercenter, 16280 Dresden Ave, East Liverpool,OH,43920,22684.0,40.0,39750.0,21598.0,4243.0,18.704813965790866
1569,1710,Walmart Supercenter, 950 Highway 80 E, Clinton,MS,39056,26194.0,33.5,59157.0,27198.0,3054.0,11.65915858593571
1570,1712,Walmart Supercenter, 990 Missouri Ave N, Largo,FL,33770,25742.0,48.3,42864.0,32374.0,4267.0,16.576023618988422
1571,1711,Walmart Supercenter, 1600 Montclair Rd, Birmingham,AL,35210,13569.0,42.4,44975.0,30441.0,2065.0,15.218512786498637
1572,1646,Walmart Supercenter, 6131 E Southern Ave, Mesa,AZ,85206,36379.0,45.0,48856.0,27664.0,4527.0,12.44399241320542
1573,1713,Walmart, 2071 N Main St, Canton,IL,61520,17112.0,41.0,46382.0,23243.0,2719.0,15.889434315100514
1574,1714,Walmart Supercenter, 32 Tygart Mall Loop, Fairmont,WV,26554,42090.0,40.2,49012.0,26386.0,6491.0,15.421715371822286
1575,1718,Walmart Supercenter, 2500 Tiffin Ave, Findlay,OH,45840,55246.0,38.5,51494.0,30461.0,7001.0,12.672410672265865
1576,1716,Walmart, 150 Solomons Island Rd N, Prince Frederick,MD,20678,12646.0,41.4,88822.0,36498.0,816.0,6.452633243713427
1577,1715,Walmart, 8155 Elliott Rd, Easton,MD,21601,23982.0,46.3,57706.0,38444.0,2607.0,10.870652989742307
1578,1717,Walmart, 11930 Acton Ln, Waldorf,MD,20601,25938.0,37.3,101081.0,39833.0,1548.0,5.968077723802915
1579,1721,Walmart Supercenter, 919 Highway 1 W, Iowa City,IA,52246,22901.0,28.6,46644.0,34450.0,6219.0,27.15601938779966
1580,1719,Walmart Supercenter, 21400 Perry Ave, Big Rapids,MI,49307,20653.0,24.9,40219.0,19800.0,5541.0,26.82903210187382
1581,1720,Walmart Supercenter, 1550 Scenic Hwy N, Snellville,GA,30078,34871.0,38.7,72207.0,31024.0,3438.0,9.85919531989332
1582,1722,Walmart Supercenter, 1221 E Main St, Marshall,MN,56258,15457.0,33.6,51804.0,31295.0,2437.0,15.766319466908197
1583,1723,Walmart Supercenter, 5101 Se 14Th St, Des Moines,IA,50320,22063.0,31.0,56045.0,24203.0,3802.0,17.232470652223178
1584,1724,Walmart Supercenter, 1640 S Washington St, Millersburg,OH,44654,20892.0,29.7,58802.0,21126.0,1813.0,8.677962856595826
1585,1727,Walmart Supercenter, 861 County Road F, Berlin,WI,54923,8710.0,44.0,48462.0,26639.0,933.0,10.71182548794489
1586,1726,Walmart Supercenter, 171 Burgess Road, Harrisonburg,VA,22801,39833.0,25.4,46211.0,23639.0,10815.0,27.150854818868776
1587,1728,Walmart Supercenter, 2321 Charles St, Anderson,IN,46013,17330.0,41.0,39236.0,22691.0,3221.0,18.586266589728794
1588,1731,Walmart Supercenter, 990 State Route 5 And 20, Geneva,NY,14456,19599.0,38.1,45955.0,25648.0,2876.0,14.67421807235063
1589,1729,Walmart Supercenter, 4200 Western Ave, Connersville,IN,47331,22673.0,42.3,40738.0,22220.0,4158.0,18.338993516517444
1590,1730,Walmart Supercenter, 1660 Tappahannock Blvd, Tappahannock,VA,22560,5814.0,45.8,46369.0,24027.0,962.0,16.54626762985896
1591,1733,Walmart Supercenter, 1621 E M 21, Owosso,MI,48867,27429.0,39.2,43388.0,23333.0,4842.0,17.65284917423165
1592,1732,Walmart Supercenter, 510 Avenue C, Denison,IA,51442,9922.0,33.6,50641.0,27244.0,2211.0,22.283813747228383
1593,1735,Walmart Supercenter, 1455 E Lake Cook Rd, Wheeling,IL,60090,38309.0,37.4,62478.0,30828.0,4386.0,11.449006760813386
1594,1736,Walmart Supercenter, 36 Jerome Drive, Dover,DE,19901,37189.0,31.3,47874.0,24336.0,5502.0,14.794697356745274
1595,1737,Walmart Supercenter, 900 South Route 83, Villa Park,IL,60181,28748.0,38.0,70276.0,32263.0,2797.0,9.729372478085432
1596,1738,Walmart Supercenter, 1300 Highway 15 S, Hutchinson,MN,55350,17684.0,40.7,59363.0,33402.0,1059.0,5.988464148382719
1597,1739,Walmart Supercenter, 30 Trinity Point Dr, Washington,PA,15301,49054.0,44.5,52376.0,30066.0,5869.0,11.96436580095405
1598,1741,Walmart Supercenter, 939 N Dupont Blvd, Milford,DE,19963,20730.0,42.3,58422.0,28345.0,2339.0,11.283164495899662
1599,1740,Walmart Supercenter, 2545 Il Route 26 S, Freeport,IL,61032,30271.0,44.5,40698.0,24939.0,5900.0,19.49060156585511
1600,1672,Walmart Supercenter, 2500 Lake Shore Dr E, Ashland,WI,54806,11569.0,40.5,44875.0,24763.0,1316.0,11.375226899472729
1601,1742,Walmart Supercenter, 3501 Route 42, Turnersville,NJ,08012,40040.0,37.1,71865.0,31919.0,3248.0,8.111888111888112
1602,1744,Walmart, 1990 Brandt Point Drive, Webster,NY,14580,51917.0,44.7,77159.0,37292.0,2515.0,4.844270662788682
1603,1745,Walmart Supercenter, 3601 E Main St, Richmond,IN,47374,45883.0,41.1,39038.0,23353.0,8720.0,19.004860187869145
1604,1747,Walmart Supercenter, 1800 N Perris Blvd, Perris,CA,92571,55814.0,27.3,56921.0,16248.0,10588.0,18.970150858207617
1605,1748,Walmart Supercenter, 3951 W Ashley Cir, Charleston,SC,29414,36956.0,39.3,64100.0,37351.0,3283.0,8.883537179348414
1606,1749,Walmart Supercenter, 59 Waltons Way, Somersworth,NH,03878,11855.0,36.9,62723.0,28829.0,955.0,8.055672711935893
1607,1695,Walmart Supercenter, 1424 Hwy 2 E, Devils Lake,ND,58301,10155.0,42.1,54619.0,33136.0,1241.0,12.22058099458395
1608,1699,Walmart Supercenter, 745 W Hill Field Rd, Layton,UT,84041,50502.0,28.3,62906.0,23765.0,4654.0,9.215476614787534
1609,1751,Walmart, 6600 Glenwood Ave, Raleigh,NC,27612,37384.0,37.2,73402.0,47259.0,2676.0,7.158142520864541
1610,1750,Walmart Supercenter, 1546 Marion-Mt. Gilead Road, Marion,OH,43302,54091.0,40.5,41031.0,21640.0,9037.0,16.707030744486143
1611,1754,Walmart Supercenter, 3850 E Grand River Ave, Howell,MI,48843,44874.0,40.1,73240.0,32979.0,3023.0,6.736640370816063
1612,1753,Walmart Supercenter, 11 Ashleigh Drive, Derry,NH,03038,33617.0,40.2,68322.0,33182.0,2293.0,6.820953684147901
1613,1703,Walmart Supercenter, 800 Foxcroft Ave, Martinsburg,WV,25401,14146.0,34.8,38057.0,21786.0,4060.0,28.70069277534285
1614,1756,Walmart, 17251 Foothill Blvd, Fontana,CA,92335,99791.0,29.4,47226.0,15346.0,20816.0,20.85959655680372
1615,1755,Walmart, 4625 Redwood Dr, Rohnert Park,CA,94928,43663.0,32.6,62894.0,28339.0,6331.0,14.499690813732451
1616,1757,Walmart Supercenter, 4740 Mall Dr, Hermantown,MN,55811,26915.0,37.2,61936.0,32358.0,3108.0,11.54746423927178
1617,1758,Walmart Supercenter, 3167 S State Road 3, New Castle,IN,47362,29865.0,42.4,43265.0,22080.0,4827.0,16.16273229532898
1618,1761,Walmart Supercenter, 379 W Pontoon Rd, Granite City,IL,62040,42692.0,42.0,48582.0,25281.0,7053.0,16.520659608357537
1619,1760,Walmart Supercenter, 1018 Riley St, Folsom,CA,95630,75864.0,40.9,106843.0,43840.0,3485.0,4.5937467046293365
1620,1762,Walmart Supercenter, 700 Lafayette Road Unit #1, Seabrook,NH,03874,8893.0,53.4,62005.0,32957.0,507.0,5.701113235128753
1621,1763,Walmart Supercenter, 4001 College Ave, Bluefield,VA,24605,8719.0,45.7,42250.0,29453.0,1023.0,11.7329969033146
1622,1764,Walmart Supercenter, 1001 73Rd St, Des Moines,IA,50324,4990.0,41.1,59148.0,32733.0,552.0,11.062124248496994
1623,1759,Walmart Supercenter, 6819 Walton Ln, Gloucester,VA,23061,21060.0,44.7,69205.0,32902.0,1532.0,7.2744539411206075
1624,1767,Walmart Supercenter, 4540 Main St. B 3079, Shallotte,NC,28459,,,,,,
1625,1766,Walmart Supercenter, 3100 Johnson Ferry Rd, Marietta,GA,30062,67238.0,40.4,94437.0,42787.0,3624.0,5.3898093340075555
1626,1765,Walmart Supercenter, 2028 N Center Ave, Somerset,PA,15501,16223.0,45.8,47001.0,25205.0,2005.0,12.358996486469827
1627,1651,Walmart Supercenter, 7011 Main St, American Canyon,CA,94503,20371.0,36.4,91802.0,32330.0,1681.0,8.25192675862746
1628,1769,Walmart Supercenter, 20 Industrial Dr, Du Bois,PA,15801,18951.0,42.8,49424.0,24469.0,2722.0,14.363358134135401
1629,1768,Walmart Supercenter, 1355 Sandhill Rd, Orem,UT,84058,35992.0,24.6,56744.0,21242.0,5405.0,15.017226050233385
1630,1773,Walmart Supercenter, 12401 Jefferson Ave, Newport News,VA,23602,39015.0,36.2,61347.0,30410.0,4727.0,12.115852877098552
1631,1771,Walmart Supercenter, 1500 S Centerville Rd, Sturgis,MI,49091,19534.0,37.6,44455.0,23963.0,3668.0,18.7775161257295
1632,1772,Walmart Supercenter, 3600 Washburn Way, Klamath Falls,OR,97603,29086.0,41.4,46125.0,24048.0,4660.0,16.021453620298427
1633,1774,Walmart Supercenter, 3310 Nc Highway 87 S, Sanford,NC,27332,31425.0,35.0,55842.0,24097.0,4672.0,14.86714399363564
1634,1775,Walmart Supercenter, 3290 S Santiam Hwy, Lebanon,OR,97355,29010.0,42.6,45620.0,22643.0,4972.0,17.13891761461565
1635,1776,Walmart Supercenter, 1901 Market Way, Watertown,WI,53094,19139.0,36.7,49514.0,25055.0,2504.0,13.083233188776843
1636,1779,Walmart, 10260 S Harlem Ave, Bridgeview,IL,60455,16552.0,37.5,54075.0,23795.0,2990.0,18.0642822619623
1637,1777,Walmart Supercenter, 5900 Perkiomen Ave, Reading,PA,19606,34862.0,41.1,68233.0,32754.0,3634.0,10.423957317422982
1638,1780,Walmart Supercenter, 975 Hilton Heights Rd, Charlottesville,VA,22901,34324.0,41.3,66536.0,43181.0,3649.0,10.631045332711805
1639,1781,Walmart Supercenter, 819 Bennie Rd, Cortland,NY,13045,29439.0,32.9,50042.0,25348.0,4703.0,15.975406773327899
1640,1778,Walmart Supercenter, 321 Yellowstone Ave, Cody,WY,82414,15833.0,45.7,63328.0,32812.0,911.0,5.753805343270384
1641,1784,Walmart Supercenter, 3025 Lancaster Dr Ne, Salem,OR,97305,42496.0,32.2,47713.0,19321.0,8037.0,18.912368222891565
1642,1783,Walmart Supercenter, 2700 W Broadway St, Princeton,IN,47670,12064.0,39.0,47184.0,25478.0,1524.0,12.63262599469496
1643,1787,Walmart Supercenter, 2014 Kittyhawk Rd, Carroll,IA,51401,11971.0,42.2,49688.0,28717.0,1094.0,9.138751983961239
1644,1785,Walmart, 254 Lowell Rd, Hudson,NH,03051,24856.0,40.7,93181.0,40654.0,1413.0,5.68474412616672
1645,1788,Walmart Supercenter, 500 Gallery Blvd, Scarborough,ME,04074,19469.0,45.8,90040.0,43497.0,979.0,5.028506857054805
1646,1789,Walmart, 1601 S Lower Sacramento Rd, Lodi,CA,95242,26349.0,42.5,66626.0,35277.0,2270.0,8.615127708831455
1647,1734,Walmart Supercenter, 2610 N Prospect Ave, Champaign,IL,61822,24785.0,39.2,82842.0,47129.0,1232.0,4.970748436554367
1648,1790,Walmart Supercenter, 2150 N Telegraph Rd, Monroe,MI,48162,28003.0,41.3,52747.0,27531.0,3676.0,13.127164946612863
1649,1792,Walmart Supercenter, 1102 Million Dollar Hwy, Saint Marys,PA,15857,12733.0,48.0,49279.0,30071.0,887.0,6.9661509463598525
1650,1793,Walmart Supercenter, 3002 Stacey Allison Way, Woodburn,OR,97071,28736.0,33.1,49129.0,19478.0,6339.0,22.05943763919822
1651,1794,Walmart Supercenter, 100 Lunger Dr, Bloomsburg,PA,17815,30691.0,32.2,48074.0,24670.0,4838.0,15.763578899351602
1652,1786,Walmart, 1360 Town Centre Dr, Eagan,MN,55123,25429.0,40.2,115098.0,52678.0,1193.0,4.691493963584883
1653,1795,Walmart, 177 Forest Gate Dr, Pisgah Forest,NC,28768,7401.0,51.5,50741.0,25881.0,1073.0,14.498040805296581
1654,1796,Walmart Supercenter, 85 State Route 101A, Amherst,NH,03031,11412.0,45.7,125445.0,54818.0,209.0,1.8314055380301437
1655,1791,Walmart Supercenter, 7083 W 48Th St, Fremont,MI,49412,11249.0,40.9,54277.0,24743.0,1617.0,14.374611076540138
1656,1797,Walmart Supercenter, 55 Thomaston Commons Way, Thomaston,ME,04861,2767.0,44.7,46993.0,25347.0,639.0,23.093603180339716
1657,1798,Walmart Supercenter, 1121 E Caro Rd, Caro,MI,48723,12263.0,45.8,43481.0,24087.0,2176.0,17.744434477697137
1658,1799,Walmart Supercenter, 2950 New Pinery Rd, Portage,WI,53901,14627.0,41.8,49606.0,26867.0,1562.0,10.678881520475832
1659,1801,Walmart Supercenter, 4801 S Cooper St, Arlington,TX,76017,47010.0,36.1,69155.0,31572.0,5056.0,10.755158476919805
1660,1802,Walmart Supercenter, 1501 Sw Wanamaker Rd, Topeka,KS,66604,22634.0,37.0,44982.0,26976.0,3849.0,17.005390121056816
1661,1803,Walmart Supercenter, 4331 Thousand Oaks Drive, San Antonio,TX,78217,33803.0,35.3,45098.0,25020.0,6062.0,17.933319527852557
1662,1805,Walmart Supercenter, 79295 Us Hwy 111, La Quinta,CA,92253,39955.0,46.4,78228.0,45094.0,4357.0,10.904767863846828
1663,1807,Walmart Supercenter, 265 N Route 73, West Berlin,NJ,08091,5453.0,42.6,59122.0,29395.0,745.0,13.662204291215845
1664,1746,Walmart Supercenter, 1380 W Elliot Rd, Tempe,AZ,85284,18592.0,43.3,115169.0,53858.0,803.0,4.319061962134251
1665,1810,Walmart Supercenter, 26 W Merritt Blvd, Fishkill,NY,12524,16169.0,43.2,79197.0,36228.0,1266.0,7.8297977611478755
