,Store Number,Store Type,Address,City,State,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
3777,5035,Walmart Supercenter, 6745 N Church Ave, Mulberry,FL,33860,23631,37.4,47868,20436,4036,17.07926029
3778,5036,Walmart Supercenter, 6192 Gunn Hwy, Tampa,FL,33625,25981,38.4,63766,29522,2495,9.603171548
3779,5034,Walmart Supercenter, 4770 Colonial Blvd, Fort Myers,FL,33966,9418,48.1,60397,35910,577,6.12656615
3780,5037,Walmart Supercenter, 464016 State Road  200, Yulee,FL,32097,17515,37.7,65350,29267,1731,9.882957465
3781,5038,Walmart Supercenter, 12690 S Route 59, Plainfield,IL,60585,23521,35.7,125967,42400,380,1.615577569
3782,5039,Walmart Supercenter, 263 Walmart Dr, Camden,DE,19934,13569,41.8,69306,33347,866,6.382194709
3783,5040,Walmart, 2200 Washington Pike, Carnegie,PA,15106,19454,43.7,50691,32189,2634,13.53963195
3784,5041,Walmart Supercenter, 19205 State Route 410 E, Bonney Lake,WA,98391,49978,35.6,92384,38440,3193,6.388811077
3785,5045,Walmart Supercenter, 22605 State Highway 249, Tomball,TX,77375,50525,33.1,69446,30387,5015,9.925779317
3786,5044,Walmart Supercenter, 10000 Bartel Blvd, Galena,IL,61036,6984,53.8,58750,39002,199,2.849369989
3787,5043,Walmart Neighborhood Market, 6990 E Shelby Dr, Memphis,TN,38125,37018,38.1,62765,31874,3531,9.538602842
3788,5047,Walmart, 130 Blackhorse Pike, Audubon,NJ,8106,9710,43.3,74866,36935,608,6.261585994
3789,5046,Walmart Supercenter, 805 Town Center Boulevard, Clayton,NC,27520,40116,36,62343,26120,3729,9.295542926
3790,5049,Walmart Supercenter, 13420 W Coal Mine Ave, Littleton,CO,80127,44552,43,104827,47635,1700,3.815765847
3791,5048,Walmart Supercenter, 30729 Lyon Center Dr E, New Hudson,MI,48165,7077,35.1,79350,37359,517,7.305355377
3792,5051,Walmart Supercenter, 920 47Th Ave, Greeley,CO,80634,55318,37.8,67754,32016,5147,9.304385553
3793,5055,Walmart Supercenter, 9885 Collier Blvd, Naples,FL,34114,16331,59.6,55723,35969,2273,13.91831486
3794,5057,Walmart Supercenter, 2900 S Rutherford Blvd, Murfreesboro,TN,37130,57037,28.5,43462,25920,13622,23.88274278
3795,5058,Walmart Supercenter, 3035 Hamilton Church Rd, Antioch,TN,37013,95717,31.8,52816,24474,14675,15.33165477
3796,5060,Walmart Supercenter, 1410 S Randall Rd, Algonquin,IL,60102,32958,40.3,101946,40081,1334,4.047575702
3797,5056,Walmart Supercenter, 17585 Airline Hwy, Prairieville,LA,70769,41072,34.7,88759,34790,4037,9.829080639
3798,5062,Walmart Neighborhood Market, 2047 E University Dr, Auburn,AL,36830,38799,29,52422,32619,8879,22.88461043
3799,5063,Walmart Supercenter, 1830 Galleria Blvd, Charlotte,NC,28270,33478,40.4,93019,51226,1496,4.468606249
3800,5064,Walmart Supercenter, 6065 Gull Rd, Kalamazoo,MI,49048,25108,34.6,42467,22470,5906,23.5223833
3801,5012,Walmart, 1750 Nottingham Way, Hamilton,NJ,8619,21593,42.7,74056,37410,1433,6.636409948
3802,5065,Walmart Supercenter, 501 N 9Th St, Kalamazoo,MI,49009,44903,36.7,57281,36124,5375,11.97024698
3803,5069,Walmart, 3576 Us Highway 22, Branchburg,NJ,8876,22195,38.6,91324,43852,782,3.523316062
3804,5029,Walmart Supercenter, 3721 Navarre Ave, Oregon,OH,43616,20537,44.3,57185,30034,2187,10.64907241
3805,5071,Walmart Supercenter, 6301 Nw Quannah Parker Trl, Lawton,OK,73505,49421,33.3,50434,26980,7383,14.93899355
3806,5073,Walmart, 17432 Se 270Th Pl, Covington,WA,98042,47043,40,94770,39366,2930,6.228344281
3807,5032,Walmart, 8450 La Palma Ave, Buena Park,CA,90620,46038,38.4,84942,28065,4521,9.820148573
3808,5066,Walmart Supercenter, 35901 Chester Rd, Avon,OH,44011,22538,40.1,92883,43128,646,2.866270299
3809,5072,Walmart, 19503 Normandie Ave, Torrance,CA,90501,43008,36.1,64995,28321,6874,15.98307292
3810,5076,Walmart Supercenter, 24 Walton Dr, Brewer,ME,4412,9167,40.3,56354,29174,803,8.759681466
3811,5078,Walmart Supercenter, 6600 W Nob Hill Blvd, Yakima,WA,98908,36614,41.7,58801,32928,2777,7.584530507
3812,5070,Walmart Supercenter, 5200 S Fort Apache Rd, Las Vegas,NV,89148,50767,34,67477,27681,4661,9.18116099
3813,5075,Walmart Supercenter, 3405 Marron Rd, Oceanside,CA,92056,54181,40.2,70636,32937,5808,10.71962496
3814,5077,Walmart, 300 Wootton St, Boonton,NJ,7005,15350,42.1,109888,51615,694,4.521172638
3815,5079,Walmart Supercenter, 1617 E Beach Blvd, Pass Christian,MS,39571,13408,43.8,50082,27224,2392,17.84009547
3816,5082,Walmart, 8303 W Ridgewood Dr, Parma,OH,44129,28263,41.3,52863,26924,2386,8.442132824
3817,5080,Walmart Supercenter, 1732 Precinct Line Rd, Hurst,TX,76054,11948,44.1,91953,40066,436,3.649146301
3818,5083,Walmart, 6594 Mayfield Rd, Mayfield Heights,OH,44124,37728,45,61621,42988,2663,7.058418151
3819,5085,Walmart Supercenter, 701 Hawley Ave, Belmont,NC,28012,22730,40.7,61548,32288,2079,9.14650242
3820,5087,Walmart Supercenter, 550 Highway 17 N, North Myrtle Beach,SC,29582,16488,57,52027,35710,2401,14.56210577
3821,5090,Walmart Supercenter, 1415 Lawrence Dr, De Pere,WI,54115,45217,36.2,73278,33662,2608,5.767742221
3822,5091,Walmart Supercenter, 26270 Northwest Fwy, Cypress,TX,77429,86399,34.7,103092,41786,3931,4.549821178
3823,5054,Walmart Supercenter, 11900 Atlantic Blvd, Jacksonville,FL,32225,54270,39,69233,33450,3474,6.4013267
3824,5092,Walmart Supercenter, 190 E Round Grove Rd, Lewisville,TX,75067,66896,31.6,60029,28598,7088,10.5955513
3825,5093,Walmart Neighborhood Market, 4404 S Peoria Ave, Tulsa,OK,74105,25562,41.4,51387,45241,3846,15.04577107
3826,5094,Walmart Neighborhood Market, 9700 Hillcroft St, Houston,TX,77096,35465,36.3,61583,41286,5564,15.68870718
3827,5095,Walmart Supercenter, 495 Flatbush Avenue, Hartford,CT,6106,38296,31.2,32550,17179,11837,30.90923334
3828,5096,Walmart Supercenter, 34500 Monterey Ave, Palm Desert,CA,92211,25015,64.9,60531,47643,2071,8.27903258
3829,5097,Walmart Supercenter, 5650 Bay Rd, Saginaw,MI,48604,12601,25.4,41250,17932,2405,19.08578684
3830,5081,Walmart Neighborhood Market, 2500 Archbishop Hannan Blvd, Meraux,LA,70075,5574,34.1,70298,25054,459,8.234660926
3831,5099,Walmart Supercenter, 2545 Rimrock Ave, Grand Junction,CO,81505,9261,43.8,55647,37354,1088,11.74819134
3832,5100,Walmart Neighborhood Market, 1916 Center Point Pkwy, Birmingham,AL,35215,48418,31.8,37846,21139,12335,25.47606262
3833,5102,Walmart Neighborhood Market, 99 Westbank Expy, Gretna,LA,70053,16316,37,39711,23609,3165,19.3981368
3834,5104,Walmart Supercenter, 1701 W Dorothy Ln, Moraine,OH,45439,10115,33.6,42356,20588,2108,20.84033613
3835,5059,Walmart Neighborhood Market, 3106 Canton Street, Hopkinsville,KY,42240,42493,36.3,40533,22918,8669,20.40100722
3836,5107,Walmart Neighborhood Market, 109 Gallatin Pike N, Madison,TN,37115,40778,35.7,39579,21795,7707,18.899897
3837,5106,Walmart Neighborhood Market, 4255 Alafaya Trl, Oviedo,FL,32765,63974,33.9,72530,30795,7510,11.73914403
3838,5105,Walmart Supercenter, 10 Riverton Commons Dr, Front Royal,VA,22630,32165,40.2,61819,28748,3623,11.26379605
3839,5108,Walmart Neighborhood Market, 3000 Saul Kleinfeld Dr, El Paso,TX,79936,111918,31.2,52785,22610,15937,14.23988992
3840,5110,Walmart Neighborhood Market, 1360 Draper Pkwy, Draper,UT,84020,46111,31.8,110270,41839,2368,5.135434061
3841,5111,Walmart, 1501 Us Highway 22, Watchung,NJ,7069,6133,44,122434,68926,204,3.326267732
3842,5109,Walmart Neighborhood Market, 4570 S 4000 W, West Valley City,UT,84120,51270,30.1,62329,20399,7216,14.07450751
3843,5113,Walmart Supercenter, 165 Vaughan Ln, Pell City,AL,35125,10422,42.4,40700,20718,2232,21.41623489
3844,5118,Walmart Supercenter, 10050 Glenwood Ave, Raleigh,NC,27617,18380,34.5,80471,55611,1182,6.430903156
3845,5116,Walmart Supercenter, 9025 Spencer Hwy, La Porte,TX,77571,37374,37.7,75232,31684,3613,9.667148285
3846,5120,Walmart Neighborhood Market, 3706 W 9800 S, South Jordan,UT,84095,65890,32.8,99682,36180,1878,2.850204887
3847,5119,Walmart Neighborhood Market, 5531 Edmondson Pike, Nashville,TN,37211,78057,32.5,50209,27116,14954,19.15779494
3848,5124,Walmart Supercenter, 5605 W Northern Ave, Glendale,AZ,85301,67526,29.4,30100,13764,25115,37.19308118
3849,5123,Walmart Supercenter, 5550 E Woodmen Rd, Colorado Springs,CO,80920,38618,36.3,88690,37568,2024,5.241079289
3850,5125,Walmart Neighborhood Market, 2310 S Union Street, Opelousas,LA,70570,39183,35.8,28843,18208,12298,31.38606028
3851,5126,Walmart Supercenter, 1950 W Main St, Centre,AL,35960,9864,49,42433,26670,1404,14.23357664
3852,5127,Walmart Supercenter, 4622 Mormon Coulee Rd, La Crosse,WI,54601,50529,30,47362,26609,10433,20.64754893
3853,5088,Walmart Supercenter, 450 Stewart Ln, Triadelphia,WV,26059,2790,45.6,61250,31996,348,12.47311828
3854,5130,Walmart, 9745 Roosevelt Blvd Ste A, Philadelphia,PA,19114,31478,41,56785,30022,3014,9.574941229
3855,5129,Walmart, 6210 Annapolis Rd, Landover Hills,MD,20784,30516,34.3,64969,27272,2316,7.589461266
3856,5122,Walmart Neighborhood Market, 2856 Hickory Hill Rd, Memphis,TN,38115,41417,28.4,31183,17929,12989,31.36151822
3857,5089,Walmart, 9165 Cahill Ave, Inver Grove Heights,MN,55076,21265,42.3,72720,37338,1876,8.822007994
3858,5115,Walmart Supercenter, 3101 W Kimberly Rd, Davenport,IA,52806,28018,35.8,53086,25621,5133,18.32036548
3859,5134,Walmart Supercenter, 5075 Gosford Rd, Bakersfield,CA,93313,51245,29.3,72169,23042,5093,9.938530588
3860,5131,Walmart, 3461 Horizon Blvd, Bensalem,PA,19020,55650,40.1,61157,32410,5838,10.49056604
3861,5132,Walmart Neighborhood Market, 5216 Red Bug Lake Rd, Winter Springs,FL,32708,45097,42.9,65886,34264,4279,9.488436038
3862,5133,Walmart Supercenter, 5000 Rhonda Rd, Anderson,CA,96007,23528,38.6,41360,22166,4908,20.86025162
3863,5135,Walmart Neighborhood Market, 102 Gateway Crossings Blvd., Radcliff,KY,40160,23363,34.3,45156,22094,4396,18.8160767
3864,5139,Walmart Supercenter, 235 E Dorset Dr, Dixon,CA,95620,21588,34.7,74053,28277,2836,13.13692792
3865,5137,Walmart Supercenter, 6101 S Aurora Pkwy, Aurora,CO,80016,52270,37.1,113243,46219,2028,3.879854601
3866,5136,Walmart Supercenter, 1131 N Beale Rd, Marysville,CA,95901,33150,31,48478,21171,7428,22.40723982
3867,5117,Walmart Supercenter, 116 Lucy Ln, Waynesboro,VA,22980,31310,41.8,48257,25682,4316,13.78473331
3868,5140,Walmart, 5500 Grossmont Center Dr, La Mesa,CA,91942,40239,37.1,56645,31563,5179,12.87059818
3869,5141,Walmart Supercenter, 16960 W Maple Rd, Omaha,NE,68116,30340,33,96807,40825,1462,4.81872116
3870,5143,Walmart Neighborhood Market, 8101 East Brainerd Rd, Chattanooga,TN,37421,49388,40.2,58013,32504,4432,8.973839799
3871,5142,Walmart Supercenter, 3575 State Route 66, Neptune,NJ,7753,38073,45.1,64774,35715,4032,10.59018202
3872,5145,Walmart Supercenter, 1603 Vance Jackson Rd, San Antonio,TX,78213,43394,33.7,42708,23686,9056,20.8692446
3873,5144,Walmart Supercenter, 8315 Fm 78, Converse,TX,78109,40093,30.2,65220,23073,3823,9.535330357
3874,5098,Walmart Neighborhood Market, 1970 S University Blvd, Mobile,AL,36609,23738,35.4,40126,27142,4875,20.53669222
3875,5147,Walmart Supercenter, 1521 N Cockrell Hill Rd, Dallas,TX,75211,77600,28.4,38760,14994,19107,24.62242268
3876,5149,Walmart Neighborhood Market, 1700 N 7 Hwy, Blue Springs,MO,64014,24865,34.6,71503,32365,1573,6.326161271
3877,5101,Walmart Supercenter, 300 S Highway 160, Pahrump,NV,89048,21193,52.5,41726,22041,4058,19.14783183
3878,5150,Walmart Supercenter, 1900 Maplewood Commons Dr, Maplewood,MO,63143,9659,34.8,45777,30553,1255,12.99306346
3879,5154,Walmart Supercenter, 1827 Walnut Grove Ave, Rosemead,CA,91770,63981,42,51383,19373,10888,17.01755209
3880,5151,Walmart Supercenter, 825 Cartersville Hwy Se, Rome,GA,30161,34636,40.2,39554,23491,6226,17.9755168
3881,5103,Walmart, 4600 Roosevelt Blvd Bldg G, Philadelphia,PA,19124,68905,30.9,31219,15293,24011,34.84652783
3882,5155,Walmart Supercenter, 1550 S Valley Dr, Las Cruces,NM,88005,28576,38.6,44876,24855,5468,19.13493841
3883,5157,Walmart Supercenter, 155 E Courtland St, Morton,IL,61550,17955,41.7,76634,40403,561,3.124477861
3884,5160,Walmart Supercenter, 1700 W Michigan Ave, Jackson,MI,49202,19690,37.7,33326,19736,4552,23.11833418
3885,5156,Walmart Supercenter, 1540 E 2Nd St, Beaumont,CA,92223,52129,36.3,68739,27161,6274,12.03552725
3886,5159,Walmart Supercenter, 2750 Cook Rd, West Branch,MI,48661,10492,48.7,42406,24111,1558,14.84940907
3887,5162,Walmart Supercenter, 27931 Kelly Johnson Pkwy, Santa Clarita,CA,91355,31645,40.3,92066,42617,1773,5.60278085
3888,5164,Walmart, 11729 Imperial Hwy, Norwalk,CA,90650,106404,34.9,63669,21066,14546,13.6705387
3889,5146,Walmart Supercenter, 8030 Bandera Rd, San Antonio,TX,78250,60906,34.6,64826,25909,5921,9.721538108
3890,5172,Walmart Supercenter, 1900 S Jefferson St, Perry,FL,32348,12612,38.6,34662,14209,1606,12.73390422
3891,5168,Walmart Supercenter, 10 E 1300 S, Richfield,UT,84701,8657,31.3,42800,19884,1390,16.05637057
3892,5170,Walmart Supercenter, 3001 Silverberg Dr, Sidney,NE,69162,7558,40.2,60488,33733,902,11.93437417
3893,5173,Walmart Supercenter, 815 Shugart Rd, Dalton,GA,30720,28480,33.1,47895,24256,5175,18.17064607
3894,5174,Walmart Supercenter, 7855 Moffett Rd, Semmes,AL,36575,20224,38.1,57686,25014,2362,11.67919304
3895,5175,Walmart Supercenter, 589 W Main St, Algood,TN,38506,28637,41.2,49987,28319,3973,13.87365995
3896,5178,Walmart, 220 Enterprise Dr, Rockaway,NJ,7866,22525,44.6,102712,45309,630,2.796892342
3897,5177,Walmart, 100 Commerce Cir, Bristol,PA,19007,20851,37.4,47702,25355,3390,16.25821304
3898,5167,Walmart Supercenter, 1052 Turf Farm Rd, Payson,UT,84651,25185,26.6,64213,20632,2247,8.921977367
3899,5166,Walmart Supercenter, 1021 E Pine St, Deming,NM,88030,23263,38.4,28208,16898,7093,30.49047844
3900,5180,Walmart Neighborhood Market, 10303 Metcalf Ave, Overland Park,KS,66212,33255,37,59058,31993,2438,7.331228387
3901,5184,Walmart Supercenter, 6674 Winchester Blvd, Canal Winchester,OH,43110,38274,33,65810,30029,3313,8.656006689
3902,5183,Walmart Neighborhood Market, 3800 Ruckriegel Pkwy, Jeffersontown,KY,40299,40335,39.9,72120,34776,1794,4.447750093
3903,5182,Walmart Neighborhood Market, 2478 New Salem Highway, Murfreesboro,TN,37128,48096,32.8,70570,30350,2468,5.131403859
3904,5185,Walmart Supercenter, 1221 Georgesville Rd, Columbus,OH,43228,54594,31.6,43643,22765,13134,24.05758875
3905,5189,Walmart Supercenter, 5250 W Indian School Rd, Phoenix,AZ,85031,31673,26.9,30213,10679,13196,41.6632463
3906,5188,Walmart Neighborhood Market, 7636 Middle Valley Rd, Hixson,TN,37343,41945,43,59581,33988,3905,9.309810466
3907,5193,Walmart Supercenter, 12721 Moreno Beach Dr, Moreno Valley,CA,92555,43436,31.2,81104,24409,3700,8.518279768
3908,5195,Walmart, 11400 Highway 99, Everett,WA,98204,41146,32.7,48881,24818,6662,16.19112429
3909,5196,Walmart Supercenter, 5255 Elvis Presley Blvd, Memphis,TN,38116,40446,34.2,40433,19097,11194,27.67640805
3910,5197,Walmart Supercenter, 330 Sutton Rd Se, Owens Cross Roads,AL,35763,16943,40.7,105655,46016,539,3.181254795
3911,5186,Walmart Supercenter, 2501 S Market St, Gilbert,AZ,85295,43525,31.6,92589,33924,1958,4.498564044
3912,5199,Walmart Supercenter, 475 East Route 173, Antioch,IL,60002,24217,42.3,76694,35910,2103,8.683982326
3913,5200,Walmart, 2030 Fruitville Pike, Lancaster,PA,17601,52614,42.7,72127,38039,3352,6.37092789
3914,5202,Walmart, 85 Crooked Hill Rd, Commack,NY,11725,29557,47.4,119503,48697,1243,4.205433569
3915,5203,Walmart Supercenter, 375 Lafayette St, London,OH,43140,24459,40.3,63829,25604,2212,9.043705793
3916,5191,Walmart Supercenter, 802 E Us Highway 80, Forney,TX,75126,42409,32.2,89782,30495,2297,5.416303143
3917,5148,Walmart Neighborhood Market, 1153 Fortress Blvd, Murfreesboro,TN,37128,48096,32.8,70570,30350,2468,5.131403859
3918,5205,Walmart Neighborhood Market, 1356 E Highway 193, Layton,UT,84040,23683,35.7,90796,34118,815,3.441286999
3919,5152,Walmart, 6433 Fallbrook Ave, West Hills,CA,91307,27233,44.8,111043,45085,1592,5.845848786
3920,5206,Walmart Neighborhood Market, 1710 E Skyline Dr, South Ogden,UT,84405,31953,33.3,62006,26496,2774,8.681500955
3921,5210,Walmart Supercenter, 2050 N Highway 78, Wylie,TX,75098,54534,34.3,88453,30995,3713,6.808596472
3922,5165,Walmart Supercenter, 1421 Frontage Rd, Alamo,TX,78516,35223,27.4,32854,12323,12991,36.88215087
3923,5211,Walmart Supercenter, 5001 Mckinney Ranch Pkwy, Mckinney,TX,75070,93299,36.2,98754,41844,4012,4.300153271
3924,5215,Walmart Supercenter, 530 Woollomes Ave, Delano,CA,93215,55845,29.9,39032,12566,11598,20.76819769
3925,5216,Walmart Supercenter, 5730 W Amarillo Blvd, Amarillo,TX,79106,27883,34.1,41480,25450,5416,19.42402181
3926,5220,Walmart Supercenter, 8220 N Dale Mabry Hwy, Tampa,FL,33614,47751,36.3,37115,19913,10668,22.34089338
3927,5204,Walmart Neighborhood Market, 4000 Barksdale Blvd, Bossier City,LA,71112,33055,35.2,51529,25560,4716,14.26713054
3928,5219,Walmart Supercenter, 550 Congressional Dr, Lawrence,KS,66049,29979,35,70596,38219,3057,10.197138
3929,5221,Walmart Neighborhood Market, 8885 N Florida Ave, Tampa,FL,33604,38088,38.4,37316,21693,9280,24.36462928
3930,5218,Walmart Supercenter, 3501 34Th St S, St Petersburg,FL,33711,19457,37.9,38500,24379,4521,23.23585342
3931,5179,Walmart Neighborhood Market, 201 S Chickasaw Trl, Orlando,FL,32825,57344,35.3,54137,24955,8145,14.20375279
3932,5224,Walmart Neighborhood Market, 4226 De Zavala Rd, San Antonio,TX,78249,56674,27.8,62747,28509,9893,17.45597629
3933,5226,Walmart Neighborhood Market, 9526 W. Military Dr., San Antonio,TX,78251,58522,32,65172,28274,5240,8.95389768
3934,5227,Walmart, 6000 Burke Commons Rd, Burke,VA,22015,45299,39.9,125940,47001,1374,3.03317954
3935,5229,Walmart, 1000 Easton Rd Ste 200, Wyncote,PA,19095,7126,42.8,78146,41077,614,8.61633455
3936,5190,Walmart Supercenter, 2501 W Happy Valley Rd Ste 34, Phoenix,AZ,85085,21478,34.3,86786,42865,1129,5.256541577
3937,5230,Walmart Supercenter, 3460 El Camino Ave, Sacramento,CA,95821,35734,38,40969,26719,9011,25.21688028
3938,5232,Walmart Supercenter, 1000 Airport Rd, Rifle,CO,81650,13147,33.8,59275,24961,1546,11.75933673
3939,5192,Walmart Supercenter, 5821 Antelope Rd, Sacramento,CA,95842,31971,33.2,47705,21179,7293,22.81129774
3940,5233,Walmart Supercenter, 5675 W 6200 S, West Valley City,UT,84118,71185,31.1,65471,21963,7039,9.888319168
3941,5207,Walmart Neighborhood Market, 9000 Metcalf Ave, Overland Park,KS,66212,33255,37,59058,31993,2438,7.331228387
3942,5321,Walmart Neighborhood Market, 9131 College Pkwy Ste 101, Fort Myers,FL,33919,29848,56.8,54028,37369,2434,8.154650228
3943,5320,Walmart Supercenter, 121 W Elmsley St, Greensboro,NC,27406,61797,35.5,40000,21542,15257,24.68890076
3944,5323,Walmart Neighborhood Market, 13503 S. Santa Fe Avenue, Oklahoma City,OK,73170,37896,39.6,84924,36968,2016,5.319822673
3945,5327,Walmart Neighborhood Market, 9830 Old Hammond Hwy, Baton Rouge,LA,70816,42314,33.2,49413,30513,6172,14.58618897
3946,5325,Walmart Supercenter, 5555 W Atlantic Blvd, Margate,FL,33063,54383,44.1,44159,25706,6285,11.55692036
3947,5324,Walmart Neighborhood Market, 3847 Pleasanton Road, San Antonio,TX,78221,40249,32.9,39531,15932,9226,22.92230863
3948,5329,Walmart Supercenter, 4435 W Anthem Way, Anthem,AZ,85086,41785,42.8,94526,41502,1550,3.709465119
3949,5330,Walmart Supercenter, 6145 N 35Th Ave, Phoenix,AZ,85017,41656,26.5,29758,12051,15424,37.02707893
3950,5331,Walmart Supercenter, 7575 W Lower Buckeye Rd, Phoenix,AZ,85043,38125,26.6,48559,15554,9147,23.99213115
3951,5332,Walmart Neighborhood Market, 730 E Mckellips Rd, Mesa,AZ,85203,37773,33.2,49129,23815,6760,17.89638101
3952,5335,Walmart Supercenter, 250 Wildcat Dr, Brawley,CA,92227,27358,32.4,44127,17908,7469,27.30097229
3953,5336,Walmart Neighborhood Market, 11020 Elm Street, Jenks,OK,74037,17715,35.1,84470,34678,1158,6.536833192
3954,5341,Walmart Supercenter, 500 Summit Blvd, Broomfield,CO,80021,33033,35.7,76369,38526,1957,5.924378652
3955,5334,Walmart Supercenter, 3301 Tower Rd, Aurora,CO,80011,49746,31.4,43764,19099,10342,20.78961123
3956,5328,Walmart Neighborhood Market, 14241 Coursey Blvd, Baton Rouge,LA,70817,35398,36.6,86968,40169,2801,7.912876434
3957,5319,Walmart Supercenter, 1881 Robert C Byrd Dr, Macarthur,WV,25873,595,45.3,71477,31037,20,3.361344538
3958,5338,Walmart, 4840 Shawline St, San Diego,CA,92111,49467,35.1,65098,29858,6699,13.54236157
3959,5340,Walmart, 500 Route 38, Cherry Hill,NJ,8002,22946,40.2,78812,36896,2509,10.93436765
3960,5339,Walmart, 877 Freeport Rd, Pittsburgh,PA,15238,13042,49.5,89207,65870,583,4.470173286
3961,5342,Walmart Supercenter, 2501 S Avenue B, Yuma,AZ,85364,74299,31.6,41809,20283,15436,20.77551515
3962,5343,Walmart Supercenter, 10001 Southpoint Pkwy, Fredericksburg,VA,22407,59034,36.9,80150,32917,4885,8.274892435
3963,5347,Walmart Supercenter, 19975 S. Tamiami Trail, Estero,FL,33928,23518,61,69102,44584,1402,5.961391275
3964,5346,Walmart Supercenter, 1318 Mebane Oaks Rd, Mebane,NC,27302,30391,37.9,58115,27696,3284,10.80583067
3965,5344,Walmart, 1238 Putty Hill Ave Ste 5, Towson,MD,21286,20806,38.3,81197,41687,1963,9.434778429
3966,5348,Walmart Supercenter, 851 Ann St, Montgomery,AL,36107,7798,33.8,31129,18956,2313,29.66145165
3967,5349,Walmart Neighborhood Market, 8335 E Guadalupe Rd, Mesa,AZ,85212,31494,31.4,84450,30327,2473,7.852289325
3968,5350,Walmart Supercenter, 4627 S 900 E, Salt Lake City,UT,84117,25057,39.6,67680,43415,1347,5.375743305
3969,5355,Walmart Supercenter, 1241 E Columbus St, Kenton,OH,43326,13687,39.8,45887,21846,2465,18.00979031
3970,5352,Walmart Supercenter, 801 North Randall Road, Batavia,IL,60510,29652,42.5,93750,45484,1601,5.39929853
3971,5356,Walmart Supercenter, 300 Resort Plaza Dr, Blairsville,PA,15717,9743,46.6,48167,27325,1048,10.75644052
3972,5353,Walmart Neighborhood Market, 24809 Aldine Westfield Road, Spring,TX,77373,58255,33.9,67924,27522,7048,12.09853231
3973,5358,Walmart Supercenter, 100 S Conestoga Dr, Shippensburg,PA,17257,29525,30.2,49769,25043,5359,18.15071973
3974,5359,Walmart Supercenter, 721 Boyd Rd, Azle,TX,76020,27714,43.2,60770,32273,2927,10.56144909
3976,5364,Walmart Neighborhood Market, 2315 N. Perkins Road, Stillwater,OK,74075,25217,25.5,32639,21883,7439,29.49994052
3977,5361,Walmart Supercenter, 12850 L St, Omaha,NE,68137,26128,35.8,66183,30634,1623,6.211726883
3978,5366,Walmart Neighborhood Market, 3550 S Babcock St, Melbourne,FL,32901,24763,47.6,34437,22320,5729,23.13532286
3979,5368,Walmart Supercenter, 1940 Turner Rd Se, Salem,OR,97302,38493,40.7,60152,32772,4706,12.22559946
3980,5367,Walmart Neighborhood Market, 1705 South Kings Hwy, Myrtle Beach,SC,29577,31361,41.2,38341,26131,7825,24.95137272
3981,5369,Walmart Supercenter, 1100 N Estrella Pkwy, Goodyear,AZ,85338,47588,33.9,72392,26886,5027,10.56358746
3982,5371,Walmart Neighborhood Market, 1401 West Georgia Rd., Simpsonville,SC,29680,30682,37.9,70249,30388,1501,4.892119158
3983,5370,Walmart Supercenter, 2514 Main St, Longmont,CO,80504,52339,37.6,88036,37051,3339,6.379563996
3984,5372,Walmart Neighborhood Market, 3430 Taylor Ave, Evansville,IN,47714,34587,34.3,35868,19846,8571,24.78098708
3985,5376,Walmart Supercenter, 621 E Lake St, Tawas City,MI,48763,4972,51,46763,24993,578,11.62510056
3986,5374,Walmart Supercenter, 100A E Washington Jackson Rd, Eaton,OH,45320,15065,43,48171,25308,2043,13.56123465
3987,5373,Walmart Supercenter, 2786 Commercial Blvd, Chippewa Falls,WI,54729,32663,40.9,57679,29305,3229,9.885803509
3988,5378,Walmart Neighborhood Market, 1355 Knox Abbott Drive, Cayce,SC,29033,12362,34.6,46885,25956,2375,19.2121016
3989,5379,Walmart Supercenter, 1450 Morrell Ave, Connellsville,PA,15425,19139,43.1,38654,24127,3447,18.01034537
3990,5382,Walmart, 8107 Governor Ritchie Highway, Pasadena,MD,21122,61385,39.6,93598,37833,3518,5.731041785
3991,5381,Walmart, 5055 Library Rd, Bethel Park,PA,15102,29706,45.4,74383,38809,1568,5.278394937
3992,5384,Walmart, 1130 Highway 77, Bridgeton,NJ,8302,45661,33.5,46862,20879,9497,20.79893125
3993,5383,Walmart Neighborhood Market, 615 Bultman Drive, Sumter,SC,29150,40905,36.2,36607,21845,9548,23.34188974
3994,5385,Walmart Supercenter, 1804 N Clinton St, Defiance,OH,43512,27691,39.9,53520,27620,3228,11.65721715
3995,5386,Walmart Supercenter, 14700 Us Highway 31, Grand Haven,MI,49417,31001,42.9,62298,33775,2188,7.057836844
3996,5387,Walmart Supercenter, 15050 S Springdale Ave, Middlefield,OH,44062,14757,24.5,49716,17744,1614,10.93718235
3997,5388,Walmart Supercenter, 1701 W Fm 646 Rd, League City,TX,77573,85108,34.9,103922,41592,5848,6.871269446
3998,5389,Walmart Supercenter, 600 Hewitt Dr, Waco,TX,76712,25350,39.5,70056,34722,1507,5.944773176
3999,5390,Walmart Supercenter, 210 Cobb Pkwy S, Marietta,GA,30060,39255,32.4,41130,19099,8625,21.97172335
4000,5391,Walmart Supercenter, 5420 Juliet Blvd, Naples,FL,34109,24720,50.6,65487,48121,1645,6.654530744
4001,5393,Walmart Neighborhood Market, 1050 Alamance Church Rd, Greensboro,NC,27406,61797,35.5,40000,21542,15257,24.68890076
